Address,Allocation %
0x8e7ef79fc8e8e35d8c360f2d09f4167bad12fd9d,0.00013541663%
0x1dbe04e1fd43a732c0436bde20ba9a2a198fd7aa,0.00013535344%
0xae8fb3106ea39a36c77b2349e0f1443f99e3d9c5,0.00013515153%
0xaa40c59a915315349b29e9c0246cf316bf5e10b0,0.00013512728%
0x761c2997cb5d5384770fc7bbe21ebe3ff69e6372,0.00013511416%
0x9389a48115a4b21f8733c251d4e45ca10f1dd4eb,0.00013508792%
0x3439e30899d949839a8640200375162d802bcd07,0.00013507479%
0x9fbe4142ae436e4683a7927c807eee3fb7f3a322,0.00013499346%
0xfbd4e1d0d89632c279f06a1d9bb9438647d99a29,0.00013498029%
0x0188d81862f763020fa71509a29e960f8e987e9c,0.00013497281%
0x40467361864b60f89ddc182a1669c9a390197ac7,0.00013495470%
0x63b9a724fd516373b1f1fca9dc85e988f90f983f,0.00013470130%
0xc8c234187de11fef4c377cda6e3e386c9fe08680,0.00013458302%
0x57f579e11a4922e6c74367191a6dbd5111888609,0.00013450976%
0x66f1b5b0a95abb39cccc9f78709bd198956eb28d,0.00013419942%
0x4af15dee515a64fa50485e9eeb7d8650276360ee,0.00013415182%
0xe21b06cb9db1cef6b7f4d1cfe55e733cc0160e94,0.00013414900%
0xc9b9e0f877b3bcfa594c0cb35ced13c1659adcc1,0.00013403549%
0xc459d9101d939335c9c60ffdc445f4e678b37269,0.00013374983%
0x976540f7155d67cc4d4f79f97de62d307a0fdc41,0.00013362190%
0x94f126e5fcf8fb58265b48dca912d100dea7e597,0.00013357460%
0xd3dc2960ee087fca906a628ba15bea41e2dedf38,0.00013355163%
0x7a5c57770b4843d252c07e9a9c3c2b6323a997f7,0.00013346884%
0xd75eb7c3e5cd26f9aca1d6a840510a9cfff23efb,0.00013333679%
0xaca12994c2c73b80ca1d4cde933f0c43cf34bed8,0.00013329048%
0xa275eeabd77d1d3f2d02bd56a49fda3cfd1b82bc,0.00013320444%
0xf7a3bbe1711eb43967cdbf58fa61342a25e3c845,0.00013319349%
0xf322330b05a82a98e57a6fc7e1890d8c0a00d6f8,0.00013311778%
0x753008dfb4b4dc23f6fcd1718f9b9c90f2971e8e,0.00013277808%
0xc5e24671fa61c932009f69af9585b81e10cd00e2,0.00013266605%
0x2c2348e7a9dde3f11dd243b41f1cca1f8360db65,0.00013259379%
0xcf5c6b645b842adf3b99f6b99db40d80d7ab28fe,0.00013257729%
0x72555bd34ecf084e8e3f25c5c3f5aca3ec4dfbd3,0.00013254773%
0x267cfc2f9a6cd6d5b011f92568d55dbfb1e55280,0.00013254452%
0xb7fdc4a166e939f42b0709da8a12dc6d456c4fe2,0.00013248911%
0x1138347747d66048013d2913fba1d5736026c85b,0.00013248583%
0x1428b4ac44b4651c7990c13c7ff3809d56028aae,0.00013239500%
0x713899c0c0af5ad5f384754e26cc1ff055e3f730,0.00013234758%
0x4eb560ab46b066536c0be9443aa04881a996a290,0.00013232001%
0x7ca296c5798e6e451c89598d021b6c4a1fa6c5de,0.00013203840%
0xc72e8a9c6e20f7958a01fc469dbfd662e60605f7,0.00013192008%
0xead1c462b6046f3965fa7d3277ce8fc96955442e,0.00013180158%
0x4d908972cc6888f6e44b4f19e7b5a4a2d4a41feb,0.00013179397%
0x63fc6730d932d5ac0f355799b820fa972b7c760c,0.00013172811%
0xa4330e7106150f6e3f6140b46cff32765e065e31,0.00013160414%
0x7a1defc12a617f7f9d70f0602af8d4087e0e5144,0.00013154034%
0x82b1e480e39d8d1bc31213923b8b8cc52a5ca79e,0.00013153359%
0x2e4ae62f43e33f524226457b595e70b085503e98,0.00013152652%
0x05aaf97b4f4c013058201aea718e5822e40b43f0,0.00013116498%
0x71047070fb92d633489490a322bf2110a31462b0,0.00013115055%
0x63d890736692f40623c38b5275701ace1a02c5e6,0.00013094230%
0x69ca08d071da2e51f3266e2b66573a30a7ce5205,0.00013079189%
0x61d425e3da3d272256e197ca8566a87809b76f43,0.00013073770%
0x8626f82eb8a9dccdef697ab5481953c74ad271d2,0.00013070105%
0x926a7fbb205b5df79c47bcc80786afe091673623,0.00013054658%
0xd5d8df6f2cbb80b3f0a5358de419cf229e122276,0.00013050005%
0x220f16df8b758483f38a8e6d18ddc2336d1704cd,0.00013049918%
0x16820965c929e4d95be99bf608538ef6306d3c73,0.00013045378%
0xbea1358f696e6bd041415add9de215b854cf7c97,0.00013044863%
0x16f18d8d82025d62e7ecff770d2f4fe14c827c4f,0.00013041983%
0xcc35963241711328643f304ec9eb82f774780d0d,0.00013037491%
0xe7bfe9b78d32469796deb029b2bea3d68773aec4,0.00013030237%
0x9ace89305ee686055b8f0064091fbcbe1e194697,0.00013025027%
0x0ea789eaa64965f44949c4fc87ceb5952f005667,0.00012973277%
0xae4060dce610796eabb2fe4c3d0f058841337963,0.00012956100%
0x821bf20e0ecf6843579f9eddf8dd1f7b8064b341,0.00012946652%
0x60fec942c4e959a979ba68725d1835aeefae456c,0.00012946285%
0x17431d9d86605dc009d24fbf14aadeda003b1cdd,0.00012946143%
0x4507c4d66283e7327f3ad06d52b611233cba18bc,0.00012946104%
0x137a8a27391efda8fefccfd82a7653037ccaca6f,0.00012939322%
0xe11ad5c31f9c3465d46e78caea4dab653e45beec,0.00012937424%
0x50956af501cb22c3d660d981fe616ca9a2795e1d,0.00012932832%
0x3049b8002d3e8cb8b58a5d121f812642f47659b1,0.00012931035%
0xbf2c7d19100496c375502032ebc37a5d1483b095,0.00012931035%
0x8f644af594bda30d16a5ec1c7b1c2f66e016dfff,0.00012925709%
0xb2086cfe0ce5d143dfff2e3412c8bb6805355184,0.00012922540%
0xb6600d1e4d88102ef1a80fbd8bc9615e99b27e48,0.00012913811%
0xf6a01486596a75b6f0f0f53f9e0360dd2433d1a8,0.00012913177%
0xaafb55532b94cf47b5ffabddd5aeae3e5197a521,0.00012913080%
0x77664889b41e6c7b13b410e820875608f463d352,0.00012906055%
0x92b523ef3cbb34149c39506299c00470778edaa2,0.00012898019%
0x7da10ce8d5bd7abf0ee57433366bf1c2abbef02e,0.00012895826%
0xd19f1261637dcfed8b42e2c3ccd81545fb977e47,0.00012881263%
0x9d6a67e75a8ecc946be673ade14acb7a92d59b79,0.00012869382%
0x47ac0f4cdc17387b20e280f9596abf4ad53ce0b1,0.00012869017%
0x89e0f56cb293559d57bf3aeb36c3dc02b21bfcf0,0.00012867088%
0x990152b56dd045d25269ef9140eedb45ad8111e4,0.00012858739%
0x74edd3fc106278409cbe00e5bb8706476db14345,0.00012857135%
0xdbec06c5ba9d9cbfc13aeac122674f0611a3b6dd,0.00012849618%
0x353763791aebfa710415ef1e220feafc2e6edec5,0.00012845745%
0xac9b8cc3e44c931cec7ec97122cecca7bb60f899,0.00012844529%
0xd48dd9be2fd21a415bd80aaa1864d4b809b70799,0.00012844036%
0xc06d93f1e24769a079a66dff3f33a8a2adf230cd,0.00012842483%
0xcf53fc2e90dba8f8e46d89f68ef963e6589f7eae,0.00012841990%
0x652e8f8253ea19f6906d266e27545d09dde867e1,0.00012839515%
0x82aa79d13e081fa9751f538bc3c13556ad777de1,0.00012838246%
0xb1c5ed53bf5ad7b460c014026cfb12c551d6d337,0.00012837100%
0x28139c7ae834d91a8308b9d7fa0929c52376dc3f,0.00012836746%
0xaa28216e55c1f886ffba8cbcc3b8b5076aa079d1,0.00012835279%
0xb70aac8d62917b2cffbe7f4059ea9d64fc52f215,0.00012834918%
0x0d16e05a57d1482d625558565307f858f134921b,0.00012833533%
0xff2b8dc14a26bc2d57096b3f1a5cf6d23295ead7,0.00012832757%
0xc221ab76b5f6ec9e3cac60bc9f8e25a385563cfb,0.00012831148%
0x65e30583c1939344d57bbcdf3a1bbb28d41164f3,0.00012828577%
0xf665b9cf963ccb6768107f80e6835fc932dc4ee0,0.00012828402%
0xec859ce797756e5409dfe605f654027accbf53d8,0.00012827199%
0x8a6ecdfc045fbd25a5e9d67e58c2969ce9308706,0.00012825708%
0x7d40d3a8438ea23f1248faf2dbb337c8b5f84359,0.00012824296%
0xf14561af44830e06911bfa568e3424f25274fc17,0.00012822903%
0x1b46dd64e9dcb2785272450fe6c1864a2eebed33,0.00012821713%
0xdc53d32629bfad5fdf746ec4682ead1bd71b4003,0.00012820045%
0x5228e86a52a6665ef3a3482221e4f703a0df8ce8,0.00012811359%
0xc73123a979dd2635a1aa828fd00e42da4c8fc3b0,0.00012808682%
0xe4bf2fb5e75543003bb60877692a8b9f5769ae16,0.00012785981%
0xf6c9b660288133c90f7a2ddf7728502177c10f8a,0.00012780867%
0x11677383ab337dda14aaaf53f91293014ce60499,0.00012778914%
0xa1bf766e566c06214fb47b9c904abe30241dd169,0.00012775343%
0xf3a8a0b7047ab8879e3f96bbbbfc2e0fe7703392,0.00012766569%
0x1397884403abf2ce75d810d417717f68f0e2eabc,0.00012743150%
0x1021e1c69699229fffbcc3dcb0301167a53f6b1a,0.00012741065%
0x35063502261a6ae919b91efbb569252a3628f5c9,0.00012723726%
0x2456ae1623e4a87f13421740f4f8f534ed439f5e,0.00012708195%
0xaaafcc120f19f565c3d799c2e7e66a807a4d3add,0.00012697020%
0x9b9575ff5646752fc6b44a75d41974611655f32f,0.00012689327%
0x8762f951f75cd586548254ad1cd7fb88ac1f23aa,0.00012679138%
0x864b6bf9d0021303ad77ee9e4dd5ce08fdc834f5,0.00012658606%
0x206c0764e76a529949c3b1e6ba438d7ef3706134,0.00012650385%
0x478bfcb4bd32088814dbf815752db230590af0d6,0.00012650346%
0x49f77c5cfa75282c4b025b5efa69912a38cfbce3,0.00012641068%
0x2423755856be4ccabbe1b5937be62576b48d9343,0.00012640053%
0x82ef86e24f394c9cebcb6ef3664603f462e8cdcc,0.00012638884%
0x2949ace04b727ca7fa8f419f03b0065ecc1d2edb,0.00012638681%
0x967faf47bc0eaa7791550da09775846ff8027aaf,0.00012636790%
0xe27ccde2008f45928dd2c63dacfe0b09cdf274d5,0.00012632483%
0x342cf292205776d2b6ea8d3e7f2295d0c54d27bc,0.00012631630%
0x4ef77500e08b9a7d5cf0808874f7a9dc16b8921b,0.00012631604%
0xb088bc8667f422a3a42073c92bc7eae9bbfbff90,0.00012630959%
0xfba19fb0f442b5a524e88fa4b09f573cc7bbfe70,0.00012626431%
0x8525a74d7f1d9ae706586e9149169c03d1efdc27,0.00012626088%
0x17db611a59346ade0add5435184b9baab3da71d2,0.00012623447%
0x71e03f7df3d2451332c49b6abb9a4477c0be043a,0.00012623252%
0x4ddad87377f403f8b13951d23146af35b5f40d06,0.00012622057%
0x879b1ecb70639ff3ad6f219a9382d27c4023f483,0.00012618528%
0x222ac8fe03225d0ecb3d9246a0e9fc88ea16793c,0.00012614438%
0x2a2cf0492ee2664d1da48f24a07eda0843a32260,0.00012601281%
0x520391088d05a6cdac908732e2dc654df8b654f4,0.00012600793%
0x7f2902131f0635224e0554327559c7e960d8600b,0.00012600181%
0xe9d23fe886e9c6f3b53a41ac3c379ebc214a9fc5,0.00012596148%
0xcf2f80ebf286b91bf166270851724efe0ebe3a4d,0.00012589033%
0xa20e01054f4207f132416d327e9d2d0525652ec5,0.00012587666%
0xbbd455ee2e3ddf8a46869ac2e7fd3db1427b5f0b,0.00012581900%
0x9e711db77f60feb445e8430afbc52865f4260141,0.00012581554%
0xe766966755d576670e8245fe9f48fd58d27c5bd9,0.00012580814%
0xb7714062a00e35c5e4582709431c8c7d792c3628,0.00012579484%
0x4d7bbf22f733a38f1c59cd52209893f4c9639f5b,0.00012566900%
0x9a8552bd82546e10c02c91fcd4b180550ba3d997,0.00012566189%
0x519bc13d6e365406b09ae4602515e0fc7bdf7ec2,0.00012549345%
0x61e47a253b72ae9a873986d8aad69b2ef0dc81ce,0.00012530078%
0xe8b65b125afd293cdb2b496c4035ebf63e4d56a9,0.00012522432%
0x0eb4f87aceeeca35a116849bb49cc7b788fa1fd3,0.00012497255%
0x698da8663df8c6ad2b8d59dc957dd59e3e9e644d,0.00012482376%
0x20a1fef56e50d891475d964ef0f1bb604c355555,0.00012469432%
0xc392949e506c8d4e7c2542382108c221f346b5ad,0.00012469376%
0x34a807e7d178aee5ef5fd6b8d377ef139d5970eb,0.00012469050%
0x4bebb8365811f105342fc4045a9391d0db22849c,0.00012462290%
0xba3b0e6dbddfb74867e6e7a9f092f26f009ddd02,0.00012461815%
0xc67e716a28efb987d663cf7b3d3fddc09b99099a,0.00012459331%
0x9d1dc820c6ffbe2427c382f4e092a1da03023f18,0.00012458609%
0x86704b3114cde98a62a5f98804b87ae8ce3ba672,0.00012458049%
0x12b581d51c95ad0bb8824e31ce588df0429a5c0c,0.00012455055%
0x381f80fcae11b1971790b53104d53a77aac8d0ea,0.00012437376%
0x9b922e47bad76614aa2e1d8d1faf138d04d9d13c,0.00012433655%
0x05e1620b65cf1ce510bd76057b1c36de58f47769,0.00012425866%
0x92fad589b4b3bed886dacf65c5e792d06ddafb70,0.00012422165%
0xa9d94efbfcaafd8459e71ed9b2556cea3d34180b,0.00012420301%
0x3a9085ead1f3094fc87678dd662266cf232ca7ab,0.00012418613%
0x96af9925b6b1787e500480b2fbd376b3430e883c,0.00012403067%
0x70d5400be5fa1da4e92c912d11584e96512906c9,0.00012395111%
0x92c2648e0c75b406a4481f5e19f42aeef67ac47a,0.00012380599%
0x6b3d7391da2dda4a78cb1286d11e98202e267fdf,0.00012369069%
0xb22dfc8eb2f8c32e745e4bf6b9ca71c84c628ff5,0.00012352770%
0x2a90923eb6475adaec6db74621bb0f317ed55bbd,0.00012351201%
0xf741418f76c584230da3446ed326cb9d3f8850fb,0.00012348511%
0x452fa1fcc2be79df2f78553064db00607d4b4c1e,0.00012342957%
0xc2f8546fcb2830a179a70ed841c8ad94a7645e34,0.00012331553%
0x1f3f83ea097bf4c54482b38c5d5d890189b39297,0.00012327734%
0xd1774e6d61e71376e4d65a81d126734540b53dc6,0.00012327033%
0x2dc138989b4b6d713943868a2d2cfcb7341e2817,0.00012326420%
0x901b5774d1fefa3f033b31d40215ab50d7c6056c,0.00012323272%
0xdbfdaf795f507dc93aa0482f0332abe89910fe6c,0.00012322244%
0x11b4062b271c8ecf69df52120d41c4dba7182c56,0.00012322140%
0xf460b581b1350d3dee08cf5ad0efe9950a01a20f,0.00012321549%
0x11a434254794e96d2606f249c6911e94765a5796,0.00012320427%
0x1823b4a9641cf935dc8174ac0874332ae815af6a,0.00012319733%
0x7fd2bbbcc1a289e7fde982d076b15883b851584a,0.00012314741%
0xb5f825e1d1289f88552d1466444401d1967fb42f,0.00012314086%
0x622c0103e69ca3804583dd540034bb129fe4ba8f,0.00012313756%
0x383651b27ce288fda9ff737870245b63b903c368,0.00012299490%
0x126e3c826e1647bce726abea7fb81162a829ed96,0.00012297866%
0x2f2991c9522f30c16995f7cf4441eb229d62b049,0.00012292568%
0xdc314f50b3e52595cef0902b1974be877b4eef4d,0.00012290227%
0x5c6a079cf6ff03c11c3680726a17bf6b6e6b1dbb,0.00012286212%
0x56cb695f166640f05abfffd8a995817c20f87ec4,0.00012279257%
0xafd3c49695ea07228e334bff5141fa4860e404be,0.00012277533%
0x96bf9d68bc17fac2bd3912d3c4285eb85c61fdd7,0.00012273272%
0x575843f8bd5a8c57635f7aab219dd0a1826a5293,0.00012270834%
0xed759ca2374fc455dd2fe9ac53464a4de9cc3091,0.00012268425%
0x7447d4b527871f0282d68d1d12907a8ee083da3b,0.00012267928%
0x5a9cf806ea26a44e1eec73e674a6fc1d9baa4cbf,0.00012267690%
0xcc8b10da2a5389758a7a5fe59ecea83e8b41984f,0.00012266770%
0x9e8612e3cc423dc8b4993fcc40c0c262647b5b15,0.00012264465%
0xf1b208841f1ff8e80d51331d2b714c916ed460f9,0.00012252188%
0xc1120d713b05a3f82a4a7776e0feb2499f706957,0.00012247554%
0xaa7c01aaf893aca06e2ac5d7f9d0c12b943903f0,0.00012233983%
0x5bf0a567e8bf31690786c3dc3e04101e551d5ee3,0.00012232658%
0x850025c79888ebb55f2ecbcf94f72c6626360099,0.00012213735%
0x395be8565683272d4b879c140b251e5dcdb0a154,0.00012210145%
0x6b12167926128a0dbafd5049ac0f36202bfb7c8d,0.00012208084%
0x5ef18bbc7ea0fc4649f87715a671f176ba0923bb,0.00012197623%
0x8dad8cddd8e8d0b6bef7596f1771e95ac97eac13,0.00012194604%
0x7d4218c79e2a0d15b00ff8f85a075541df647f1c,0.00012189582%
0xdb089266e455092fd8bed67e16077357234fc968,0.00012184206%
0xeba58fcb37a8767d89ee0ee5036cde38f45d19e1,0.00012168393%
0x221bc9c225c524dd76b7943d20c3b0650b2b51df,0.00012166105%
0x7c1cca486a900f9ec53a10a444d2c10e908e142d,0.00012164136%
0x42af7e7d1c428f545e470dc7a630f2044bb6515c,0.00012143416%
0x664447ebbe6cb3883c34ee7ba89790cec7a5910d,0.00012121342%
0x7a00c16b4a6282b52007078e9ab9faf338579af2,0.00012114112%
0xd61dc9d6f0c57437539e74a026a2ba8d7015eeff,0.00012111799%
0xfdfc3ef6d33a0c57ea644d18a3daead56c917327,0.00012111415%
0xa67fa11a9a8a9e790b0cab36833afb15055f7640,0.00012104886%
0xaad0a3a8b04a1e03deead91e486267bf7d810dba,0.00012097486%
0xc42be1e66853254f721157e8d2a9afd3075e7cf7,0.00012097317%
0x6f2555e4d57df084583f62fd9cfb1fb11ca07237,0.00012095652%
0x0818d1936bb749621b642eff14863216673fcd15,0.00012093666%
0x0e0874af04730028df20f9e0c21f8b98c7049634,0.00012091435%
0xc732cf6ba8bbf031b765fbd5799f2aea321e6483,0.00012083627%
0xc4ed1cf663c1c3a0d735bc11daeb4d343fb3ea5d,0.00012072443%
0x18cece63845481909540de8db2d7e31ffefab901,0.00012066635%
0x2654ddf31e5d8dda52fe8c1d759be186d316d8a6,0.00012062072%
0xf8fc619f0915b16cfd01c6c5c1d51d05a9eff216,0.00012048454%
0xba559b1df8b0704ad2001817faf22d9bb4d155e0,0.00012003012%
0xd773be87460bd7108a4d996729cf3655e0e8fa57,0.00011998946%
0xb8c5ba1a7253d06da7111dbe69507d21009b3ceb,0.00011998806%
0x8584ac1adb9f4dc6c6bef4720a8d10ae34e56050,0.00011994483%
0xd4b55182f943c84fb3156b2e8b4711ec7c796db1,0.00011994016%
0x037eed85a6ce3366a9a03f37ca7d768a1a8dee8a,0.00011985920%
0x4e51ebe251880863351373b0f0346ab3e2a9e541,0.00011980480%
0xcd675773644fb19912b64d1bed1874f3fd7cdf3e,0.00011978885%
0x13a0fb7ef703ac55f21d7298ba88709463621eee,0.00011968192%
0xe58bd9aba6a19b13f5cf845694a6982a3841f735,0.00011961028%
0xe0b4ee2c54dc93ac720b3fe6655e7530a1c91e09,0.00011959422%
0x7aed4bdac221bcee3e7a3784c3d765e7af85590b,0.00011955931%
0xf08a969b766a2442182e69fd562a2c760c308405,0.00011952079%
0xbafdec02a2698e82a76aa37245f78f8fd7c3db21,0.00011947402%
0x2696f3039f82af63c0474ac36d4ab8b7934c9cc3,0.00011945241%
0x450f7448f5be3a161bee14ef54a83234eb5592bd,0.00011942605%
0x33c850438709a05b44c002a3af461e9badefda1e,0.00011940507%
0xe3f2237b11eedde7564428c0d56bb0784080d0f4,0.00011921055%
0xa283da34a41fd2e9ff5635d345c0d537d890c761,0.00011910750%
0x43f30df3266fec92cbacf32130a94afb34237f3b,0.00011900647%
0x7ed09611c5b86e9425aab0b55c3928e784df5a0d,0.00011900539%
0xe1a610a23c1bc1bad3af9752ad81a9df27ec60d0,0.00011894652%
0x10dcd55ffa744c4420f9a3e04861972306b20f5b,0.00011886283%
0x37fa3d9b5a7522153259edcaa22de5ed9b3a0150,0.00011885005%
0x629ccc604e3ab3666bcaefbbe8acc1209ca5eda6,0.00011884963%
0xa5b643db9766c1804e19dc4c491465e581f7e914,0.00011882843%
0x3036937f4f8e2fc5415a02acb6379a97e05c61c0,0.00011876244%
0x5c940073278307249969c028f1c65666c0194a4b,0.00011851210%
0xeafc7ed4881cee1f2f58f170f16cf7c64c95293a,0.00011847428%
0xd08d0fffa026ee9f0e67830d970a8154a272a370,0.00011846953%
0x446dfdc20cbd51b7df26d1184b5146b3e4af1c74,0.00011835941%
0xbb9e65af3044c74bb2f1b1af63df5f3a11c85f3d,0.00011828145%
0x54f8011cac7b3ffc647ff6c4d9b421c94da346f7,0.00011822961%
0x8a1bd66d212d816b5969f019e93223220004b41e,0.00011810507%
0x77353b6939737abbeef95fd7b28d008d86dada7d,0.00011806255%
0xbbb6d2d0ec743139ce1173eca6bd93825fe612a1,0.00011794836%
0x3021a59f56cae360183c40965d7059a4a73a7ba7,0.00011786361%
0x1de59110ba44c62b6c86790df81e25a0828a8783,0.00011784973%
0xb308dd139bd0a0c245308a950dad79e706de4741,0.00011783690%
0xf875240f0a426562ce9271c750f99d7e10b7b7ef,0.00011779388%
0x0e4a0c920e8e125b4f04242e8ca6c451e2fd1abf,0.00011773380%
0x3f39f03d9638cff5bc9fa24c8a43ce2e04c69259,0.00011768248%
0xa3178990f5d3889f6421908803ff7ad8143121eb,0.00011741769%
0xabcaf8787ab500b1f0f9f74302474692994ff359,0.00011741653%
0xb69666add5d5ca694f4deb35d3445157d1431f0d,0.00011739379%
0x7f1164b1dc89b7806516e22afbeec5fa8a93e8d9,0.00011732143%
0xea9e45538a62495afd8d2bb91230652b8ae05cad,0.00011730011%
0x72b5b886e00ebb9407c7e39e1cee02bca153b1ac,0.00011728155%
0xa9fc76b80d4746997e90b2b01964ea090c5dc917,0.00011728115%
0x35928c364b3a0346e48bda92b00762ece40e5d10,0.00011716901%
0xb413396f3022b2b58d31d45ec45c8ffacc2f0935,0.00011710307%
0xefd11a66bfbd640a146faa3b3ab0c0427dc6edcd,0.00011703187%
0x87df5f92ad16d90f1368f70caee4312574e8bb25,0.00011694381%
0xb3c87b72809fc837cd683da619c7f240e5922ceb,0.00011682827%
0x42492200015c883f24cf5e631208d1081d128666,0.00011676852%
0x14903764d8699da79e185348aafb8889a91759ae,0.00011670927%
0x9c43703ff8a6f6b1dcf4d58ac2616a5ff618de7b,0.00011667864%
0x57951763cd27bd720bded43eff7c8b06da415da7,0.00011649472%
0x6eb3e5da083fd5422321679aaa6bed8c53699b4a,0.00011646525%
0x77fac9d70def454efda2f66a0de2146080028b92,0.00011637418%
0x202c8b326ca75bf737fd709b524a1333681f0480,0.00011633777%
0xf07b6e76618c482ee5b72b85d693eecbab607e92,0.00011630623%
0xc304b8314c954b9ad374db859e7533cfcc45d884,0.00011619468%
0xe872d8208924686964b8f857ee336d0c2cdaecc0,0.00011612804%
0xf6862636285e72d5437a49d8c5fcf9866edf3200,0.00011610180%
0x44b8d08d1ba8cc5762a77083379ab9b7be024a1a,0.00011601839%
0x694da39965a6a817ce47b7d3efa622b992b382f6,0.00011596403%
0x61d656c068b93202ecf787a2872c58b39a277b9b,0.00011595216%
0xaa4e9c738944431b115e0203fada90a349584a74,0.00011590002%
0xb646d2010fd291d79b693189c95a0efb1c7ac2de,0.00011589126%
0x4a2d7da70ec8deb5dc8018190a1b66ce5dd84449,0.00011587378%
0xa6f7e656c54c7c51e29bad1def4d4ddb9a235e78,0.00011583897%
0x2d927abedc5aebb6d48fa7bbdd898670ffa81aa8,0.00011519834%
0xa2c408956988672d64562a23bb0ed1d247a03b98,0.00011519290%
0x31f289c19e6ad5cc63b84191697cbf10fe5cece4,0.00011483522%
0x51d23b934438ca00b4f04f41b11660dbb497275a,0.00011481423%
0x71b736c9824fc06c6c46dfeead8b5625d296f20c,0.00011477116%
0x1da35641d23119922860ca259332d5bd34ec650e,0.00011473658%
0x56709d39d5b8df9c75f1600ba25148aa810654c2,0.00011470652%
0xd18a35db907af120aac34ddff37658353dfcc80a,0.00011464242%
0xad12afb3ebd14dad8303665dfde9d38d42be17a5,0.00011457722%
0x9cd8119272fbcecb1f9b7e1f1cb50f18edee428e,0.00011457153%
0x98894e65a05422be77e435b2b0d89d0eebfba916,0.00011447668%
0xe14a84ce5f0c527d3b63b42b5c2df0afced1d465,0.00011444442%
0xb9fa876449460d9433c9f78e0a2ea576d2677fc6,0.00011432653%
0xb4291ea5108bf379d47891e9b3ad5a2835234f51,0.00011408015%
0xd5b54e64991b6bd2e805023e881b2526422b9239,0.00011397628%
0x3e01f383d3b1d6d55f60193c3e117574e6286981,0.00011382346%
0xb0e6dc2acfbf0ed28d93a02dbcea5f1d0b0b4d39,0.00011381822%
0x77fe724e8ae0a96051253e54e2140bc7fc8f4472,0.00011379576%
0xd10e24a7fa30e496a5bf3693c038ee17aa98fe35,0.00011365827%
0x319ab3b4a3cd21903ae4f236d8bbfd4f99001b2b,0.00011363474%
0x64cf591b6c23065a99d652874d37a17a560cf514,0.00011344594%
0x5bf22fb81c5bf7ed8f45d96fa9cf031b9ae3b014,0.00011327410%
0x533fae64009d2bcf3f6d42014690aaa4d5798605,0.00011324488%
0x6f2db76568cb15908552acd5a50decd7b2e56f4a,0.00011323172%
0x958d2aebaec0d2aa5ee2fe7a93e267981b171b37,0.00011306871%
0x39780c69e8c7850621146af3d227ad47df88e923,0.00011303227%
0x4b8b594b5c1da60094d7fb3f29487d21327c21e7,0.00011302827%
0xf69ae47892a2164b61c66351abfc5a58d10c34af,0.00011299110%
0x3138e51293d1f1754699040b4db6d2a1e0505589,0.00011290649%
0x8c2e546f37a980676744c1dfb47889446def47ec,0.00011290421%
0x3c4afd92bbcede3b7faf07f8f7abcd124811a6cd,0.00011267631%
0x2764cf9fc0a10964688bfa3816babba7167ad2e1,0.00011254284%
0x8b68a982ec34aadac5d1cfb57c6c949c7ff46b4e,0.00011253377%
0x22744909fc018796aafcf7b6c50bbad0f31802d5,0.00011245707%
0xed4048149dc500d60ba7df34cfda491d1371b3d4,0.00011233445%
0x2648f7b687bf6a9db51a5039ff0c3b74cb3fe17f,0.00011227891%
0x05b116d8a35326cff3529ea1a23806323c5510a7,0.00011216147%
0x3697f8e17567f561acf6a158ca4b57bf9fcb1f7d,0.00011209018%
0x25219793a91348553f75a130c7e0a5926e8e3126,0.00011208311%
0xfc8a89ab5ef5a6a22f46a2ec4655fdb64799a3af,0.00011198912%
0x662954b6706a8758dc07e4eaace4c1a3960626b2,0.00011197601%
0xb64ae8cababbb78415cb6d251177a8eb91425188,0.00011175137%
0x3d8b673481c8790749d374e6afb694b38fd04de9,0.00011165478%
0xa14f26e3c579cededb85db9a9489cd10ba6e8f32,0.00011153502%
0x70a2c8efb3cf5b1d9b66d15f5f25139824030bea,0.00011144436%
0xfb7208e979c3e18dc198661b5002d885ee97850b,0.00011133840%
0x6a436f1f2204c828b4e2cca06e7b52cd622deb7a,0.00011121502%
0x3c78dd98e8a36e7de5b6f3a75d6aa55034f40046,0.00011115639%
0x569e0fd4274a8b87bd08fa596d9c9ca61789e5ae,0.00011106115%
0xf742a136aaedd2e70255a43fcae4e0ca70833bda,0.00011097927%
0xa7599e61cf70efffa1bd0626724a25da9974fca1,0.00011093479%
0x34b049931a5f75aa77a1efc2a26c0b3cc03b85ab,0.00011093417%
0xc21f7a3e478edd218587172eacf03075590c214b,0.00011092572%
0xa2242112aa718014303fb6b3559bc33d02e44d77,0.00011090523%
0x628886ed9476a9f3b83f2a9e1230201b48271009,0.00011084742%
0x3b1f17e6aac82b535488121980e8ded682b8ac96,0.00011083014%
0x28ca5fe49cb42911303d4c572774e3331d7a56ac,0.00011072429%
0xf11771639ec93b81fbc671df849fac9263baae18,0.00011072192%
0x4321cb0230e3545b2a72e3e6480fc60fa6f8e690,0.00011054719%
0xa9bee18130789cc67fd27ecbba674340d3c04504,0.00011054203%
0xd32bb6c68e760bd95b145a6a5e0f30bcf191e515,0.00011038983%
0x5d9251e214b658c949468e9dfb7185ee76d56619,0.00011030079%
0xcf63568b78e2e3d3d5dacc6efc7b6d93a3310989,0.00011028910%
